item_id,acronym,sentence,provisional_expansion,sense_id,gold_expansion,label_status,n_candidates,candidates,provenance,multi_sense_type,source,page_title,review_verdict,review_note,label_origin,category
ha-00310,א״י,"הילד הנושא את העולם על כתפיו, לא ימצא בו מקום להניח את ראשו, עד שיאמר דבר שאין א״י לשמעו, וימצא רשות להציל רק איש אחד, את עצמו"".",אין יכול,א״י.03,אין יכול,weak,4,ארץ ישראל | אבן יקרה | אינו יהודי | אין יכול,substituted,yes,wikipedia,יאיר כספי,unreviewed,,substitution,wiki_substituted
ha-00311,א״י,"זאת, על אף העובדה כי הוא נמנה עם ""אומות העולם"", כלומר א״י.",אינו יהודי,א״י.04,אינו יהודי,weak,4,ארץ ישראל | אבן יקרה | אינו יהודי | אין יכול,substituted,yes,wikipedia,חסיד אומות העולם,unreviewed,,substitution,wiki_substituted
ha-00312,א״י,"אדם זכאי לתואר ""חסיד אומת העולם"" גם אם בזמן המלחמה טען הניצול בפני המציל כי הוא א״י ולאחר המלחמה התברר כי הניצול הוא יהודי.",אינו יהודי,א״י.04,אינו יהודי,weak,4,ארץ ישראל | אבן יקרה | אינו יהודי | אין יכול,substituted,yes,wikipedia,חסיד אומות העולם,unreviewed,,substitution,wiki_substituted
ha-00313,א״י,"ברכה על ראיית מלך - כאשר המלך א״י מברכים ""שנתן מכבודו לבשר ודם"" וכאשר המלך יהודי - ""שחלק מכבודו ליראיו"".",אינו יהודי,א״י.04,אינו יהודי,weak,4,ארץ ישראל | אבן יקרה | אינו יהודי | אין יכול,substituted,yes,wikipedia,מסכת ברכות,unreviewed,,substitution,wiki_substituted
ha-00317,א״י,א״י ממזרח לנהר הירדן בה נחלו שניים וחצי השבטים ובכללה הגולן מכונה בשם עבר הירדן המזרחי.,ארץ ישראל,א״י.01,ארץ ישראל,weak,4,ארץ ישראל | אבן יקרה | אינו יהודי | אין יכול,substituted,yes,wikipedia,ארץ ישראל,unreviewed,,substitution,wiki_substituted
ha-00318,א״י,"כיום, בתחום א״י המערבית חיים מספר כמעט שווה של יהודים ומוסלמים.",ארץ ישראל,א״י.01,ארץ ישראל,weak,4,ארץ ישראל | אבן יקרה | אינו יהודי | אין יכול,substituted,yes,wikipedia,ארץ ישראל,unreviewed,,substitution,wiki_substituted
ha-00319,א״י,"במקרא מכונה א״י בשמות רבים בהם: ארץ כנען, ארץ זבת חלב ודבש, הארץ הטובה, ארץ הצבי, ארץ חמדה, ארץ העברים, או בכינוי הארץ ללא כל תוספת.",ארץ ישראל,א״י.01,ארץ ישראל,weak,4,ארץ ישראל | אבן יקרה | אינו יהודי | אין יכול,substituted,yes,wikipedia,ארץ ישראל,unreviewed,,substitution,wiki_substituted
ha-00802,דה״כ,"כך, מדברי אביי בתלמוד הבבלי עולה שגם ביאה שלא כדרכה נחשבת כביאה לעניין קידושין: ”אמר להו אביי: עד כאן לא פליגי רבי ורבנן - אלא באחר, אבל בעל - דה״כ אם בא עליה שלא כדרכה - עשאה בעולה”.",דברי הכל,דה״כ.01,דברי הכל,weak,2,דברי הכתוב | דברי הכל,substituted,no,wikipedia,ביאה שלא כדרכה,unreviewed,,substitution,wiki_substituted
ha-00803,דה״כ,"הראיה היא מכך שאם יצטרכו ליישם את דה״כ באופן מילולי, אז יכול לצאת מקרה שבו הפער בשווי בין השוורים יביא לכך שהניזק יפוצה ביותר משווי הנזק.",דברי הכתוב,דה״כ.02,דברי הכתוב,weak,2,דברי הכתוב | דברי הכל,substituted,no,wikipedia,קרן (אב נזיקין),unreviewed,,substitution,wiki_substituted
ha-02285,סל״ש,"מאומן בלחימה, גרייווס פיתח צורת לחימה לא שגרתית: הוא משתמש במהירות גדולה, ומסובב את חרבות האור ב-20 סל״ש, מה שקורע את יריבו לגזריו (פרט לאויבים מיוחדים המיומנים בסיף).",סיבובים לשנייה,סל״ש.01,סיבובים לשנייה,weak,4,סיביות לשנייה | סיבובים לשנייה | אנגלית: bps | אנגלית: rps,substituted,yes,wikipedia,גנרל גרייווס,unreviewed,,substitution,wiki_substituted
ha-02286,סל״ש,"כתוצאה מהקריסה (ושימור תנע זוויתי), כוכבי נייטרונים צעירים נוטים להיות בעלי מהירויות סיבוב גבוהות מאוד, בסדר גודל של אלפי סל״ש.",סיבובים לשנייה,סל״ש.01,סיבובים לשנייה,weak,4,סיביות לשנייה | סיבובים לשנייה | אנגלית: bps | אנגלית: rps,substituted,yes,wikipedia,סיבוב עצמי של כוכב,unreviewed,,substitution,wiki_substituted
ha-02287,סל״ש,"משהזינו את המנוע ב-ATP, החל המנוע להסתובב וסובב את מחט הניקל בתדירות של שמונה סל״ש.",סיבובים לשנייה,סל״ש.01,סיבובים לשנייה,weak,4,סיביות לשנייה | סיבובים לשנייה | אנגלית: bps | אנגלית: rps,substituted,yes,wikipedia,ביוננוטכנולוגיה,unreviewed,,substitution,wiki_substituted
ha-02288,סל״ש,"לאחר מכן, הגיעה טכנולוגיית ISDN, שאיפשרה חיבור בקצב 64 קילו־סל״ש בקו בודד, או 128 קילו־סל״ש בקו כפול.",סיביות לשנייה,סל״ש.02,סיביות לשנייה,weak,4,סיביות לשנייה | סיבובים לשנייה | אנגלית: bps | אנגלית: rps,substituted,yes,wikipedia,אינטרנט,unreviewed,,substitution,wiki_substituted
ha-02289,סל״ש,"בשנים האחרונות החלה להיפרס תשתית סיבים אופטיים, המאפשרת חיבור במהירויות המגיעות עד 1,000 מגה-סל״ש, המאפשרת שירותים מתקדמים כגון שרותי טלוויזיה על גבי האינטרנט ועוד.",סיביות לשנייה,סל״ש.02,סיביות לשנייה,weak,4,סיביות לשנייה | סיבובים לשנייה | אנגלית: bps | אנגלית: rps,substituted,yes,wikipedia,אינטרנט,unreviewed,,substitution,wiki_substituted
ha-02290,סל״ש,הממשק נקרא גם Advanced Technology Attachment ATA כאשר תקן ATA33 נותן קצב מקסימלי של 33 מגה סל״ש והתקן המהיר ביותר כיום ATA133 נותן קצב מקסימלי של 133 מגה סל״ש.,סיביות לשנייה,סל״ש.02,סיביות לשנייה,weak,4,סיביות לשנייה | סיבובים לשנייה | אנגלית: bps | אנגלית: rps,substituted,yes,wikipedia,בקר IDE,unreviewed,,substitution,wiki_substituted
ha-02292,סמ״ט,"בשנים 2002–2006 שימש סמ״ט 190, בשנים 2006–2010 שימש סמ״ט 113 ובשנים 2010–2014 על טייסת 160.",סגן מפקד טייסת,סמ״ט.01,סגן מפקד טייסת,weak,3,סימן טוב | סגן מפקד טייסת | סור מרע ועשה טוב,substituted,yes,wikipedia,נעם ריף,unreviewed,,substitution,wiki_substituted
ha-02293,סמ״ט,"בהמשך שירותו בחיל האוויר שימש סמ״ט, פיקד על טייסת 102 בשנים 1999 עד 2001 ועל טייסת 101 בשנים 2001 עד 2003.",סגן מפקד טייסת,סמ״ט.01,סגן מפקד טייסת,weak,3,סימן טוב | סגן מפקד טייסת | סור מרע ועשה טוב,substituted,yes,wikipedia,אריאל בריקמן,unreviewed,,substitution,wiki_substituted
ha-02294,סמ״ט,"בהמשך שירותו שירת כטייס סקייהוק, הוא שימש סמ״ט 115 במלחמת ההתשה.",סגן מפקד טייסת,סמ״ט.01,סגן מפקד טייסת,weak,3,סימן טוב | סגן מפקד טייסת | סור מרע ועשה טוב,substituted,yes,wikipedia,דן פסח,unreviewed,,substitution,wiki_substituted
ha-02295,סמ״ט,"ישנם הסברים נוספים, כגון ""סמ״ט"", הגירושין מייצגים את הסרת המניעה (סור מרע), והקידושין מייצגים את בניין הבית החיובי (עשה טוב), או כדי לסיים בדבר חיובי.",סור מרע ועשה טוב,סמ״ט.03,סור מרע ועשה טוב,weak,3,סימן טוב | סגן מפקד טייסת | סור מרע ועשה טוב,substituted,yes,wikipedia,מסכת קידושין,unreviewed,,substitution,wiki_substituted
ha-02296,סמ״ט,"הלך אליו רבי ינאי, והרוכל הוציא לו ספר תהלים והראה לו את הפסוק ""מי האיש החפץ חיים"", שכתוב אחריו ""נצור לשונך מרע סמ״ט"".",סור מרע ועשה טוב,סמ״ט.03,סור מרע ועשה טוב,weak,3,סימן טוב | סגן מפקד טייסת | סור מרע ועשה טוב,substituted,yes,wikipedia,שומר פיו ולשונו שומר מצרות נפשו,unreviewed,,substitution,wiki_substituted
ha-02297,סמ״ט,אחד מהדגשים ששם בר סמ״ט בתקופת כהונתו הוא תחום הרפואה המונעת וקידום בריאות הציבור.,סימן טוב,סמ״ט.02,סימן טוב,weak,3,סימן טוב | סגן מפקד טייסת | סור מרע ועשה טוב,substituted,yes,wikipedia,משה בר סימן טוב,unreviewed,,substitution,wiki_substituted
ha-02298,סמ״ט,"במהלך התמודדות עם התפרצות נגיף הקורונה בישראל, מילא בר סמ״ט תפקיד מרכזי בניהול והתמודדות עם המשבר.",סימן טוב,סמ״ט.02,סימן טוב,weak,3,סימן טוב | סגן מפקד טייסת | סור מרע ועשה טוב,substituted,yes,wikipedia,משה בר סימן טוב,unreviewed,,substitution,wiki_substituted
ha-02299,סמ״ט,"כבר ב-2 בפברואר חתם בר סמ״ט על צו להתמודדות עם הנגיף, וצו זה התעדכן ככל שההתפרצות הקיפה מדינות נוספות.",סימן טוב,סמ״ט.02,סימן טוב,weak,3,סימן טוב | סגן מפקד טייסת | סור מרע ועשה טוב,substituted,yes,wikipedia,משה בר סימן טוב,unreviewed,,substitution,wiki_substituted
ha-00425,בא״ש,"בא״ש היא עיר במחוז הדרום המשמשת בירת המחוז (ולעיתים מכונה ""בירת הנגב"").",באר שבע,בא״ש.01,באר שבע,weak,2,באר שבע | בני אברהם שפירא,substituted,no,wikipedia,באר שבע,unreviewed,,substitution,wiki_substituted
ha-00426,בא״ש,"שטח השיפוט של בא״ש הוא 117,500 דונם, ובשטח השיפוט היא הרביעית בגודלה בישראל והשלישית במחוז הדרום, אחרי דימונה וערד.",באר שבע,בא״ש.01,באר שבע,weak,2,באר שבע | בני אברהם שפירא,substituted,no,wikipedia,באר שבע,unreviewed,,substitution,wiki_substituted
ha-00427,בא״ש,"העיר שוכנת בצפון הנגב, בקצה המערבי של בקעת בא״ש.",באר שבע,בא״ש.01,באר שבע,weak,2,באר שבע | בני אברהם שפירא,substituted,no,wikipedia,באר שבע,unreviewed,,substitution,wiki_substituted
ha-02860,רמ״א,רמ״א האחראי עליהם כפוף למתאם הפעולות בשטחים ולשר הביטחון.,ראש המנהל האזרחי,רמ״א.01,ראש המנהל האזרחי,weak,5,שנה עברית | ראש המנהל האזרחי | ראש המפקדה הארצית | רבי משה איסרליש | רפאל משה אלבז,substituted,yes,wikipedia,המנהל האזרחי,unreviewed,,substitution,wiki_substituted
ha-02861,רמ״א,ב־2006 מונה לסגן רמ״א בדרגת אלוף-משנה ומילא תפקיד זה עד שחרורו משירות הקבע במרץ 2011.,ראש המנהל האזרחי,רמ״א.01,ראש המנהל האזרחי,weak,5,שנה עברית | ראש המנהל האזרחי | ראש המפקדה הארצית | רבי משה איסרליש | רפאל משה אלבז,substituted,yes,wikipedia,בן חור אחוות,unreviewed,,substitution,wiki_substituted
ha-02862,רמ״א,"עם כניסתו של שלמה איליה לתפקיד רמ״א השתנתה המדיניות הישראלית, נאסר על אגודות הכפרים לעסוק בפעילות מדינית והן דעכו ונעלמו.",ראש המנהל האזרחי,רמ״א.01,ראש המנהל האזרחי,weak,5,שנה עברית | ראש המנהל האזרחי | ראש המפקדה הארצית | רבי משה איסרליש | רפאל משה אלבז,substituted,yes,wikipedia,מנחם מילסון,unreviewed,,substitution,wiki_substituted
