item_id,acronym,sentence,provisional_expansion,sense_id,gold_expansion,label_status,n_candidates,candidates,provenance,multi_sense_type,batch,source,page_title
ha-00390,א״ר,"אם מאותר אתר נחיתה במרחק דאיה או א״ר של כלי הטיס, תסתיים בדרך כלל נחיתת החירום ללא פציעות או נזק משמעותי לכלי; זאת כיוון שכלי טיס ממונעים אינם צורכים בדרך כלל כח מנוע רב, או כלשהו בזמן הנחיתה.",אוטורוטציה,א״ר.01,אוטורוטציה,weak,4,אמר רבי | אליהו רבה | אל רחום | אוטורוטציה,substituted,yes,3,wikipedia,נחיתת חירום
ha-00391,א״ר,בנוסף במצב א״ר ההצפה הנדרשת במהלך הנחיתה לא תתאפשר והמסוק יתרסק במהירות גבוהה במקום להמיר את מהירותו לעילוי הדרוש לנחיתה רכה.,אוטורוטציה,א״ר.01,אוטורוטציה,weak,4,אמר רבי | אליהו רבה | אל רחום | אוטורוטציה,substituted,yes,3,wikipedia,יציבות כלי טיס
ha-00392,א״ר,הפיוט מושר לאחר הפיוט 'א״ר שמך' בסליחות של כל עדות המזרח.,אל רחום,א״ר.04,אל רחום,weak,4,אמר רבי | אליהו רבה | אל רחום | אוטורוטציה,substituted,yes,3,wikipedia,עשה למען שמך
ha-00393,א״ר,"וזהו ששנינו שיש ""סדר א״ר"" (מה שלימדו קודם המעשה) ו""סדר אליהו זוטא"" (מה שלימדו בתיבה לאחר המעשה).",אליהו רבה,א״ר.02,אליהו רבה,weak,4,אמר רבי | אליהו רבה | אל רחום | אוטורוטציה,substituted,yes,3,wikipedia,תנא דבי אליהו
ha-00394,א״ר,"שיטה זו, ששוללת את הזיהוי של פינחס עם אליהו, נרמזה בברייתא שמובאת בתלמוד, והובאה גם בתשובת גאון בשם סדר א״ר.",אליהו רבה,א״ר.02,אליהו רבה,weak,4,אמר רבי | אליהו רבה | אל רחום | אוטורוטציה,substituted,yes,3,wikipedia,פינחס
ha-00395,א״ר,"בכתב יד מסוף המאה ה-15 מכונה המדרש ""סדר א״ר"".",אליהו רבה,א״ר.02,אליהו רבה,weak,4,אמר רבי | אליהו רבה | אל רחום | אוטורוטציה,substituted,yes,3,wikipedia,אגדת בראשית
ha-00396,א״ר,"תחילת הלימודים בחדר אצל המלמד היא בגיל שלוש, בהתאם לכתוב: ”א״ר שמעון בן לקיש, בן שלש שנים הכיר אברהם להקדוש ברוך הוא""” (מדרש תנחומא, פרשת בהר).",אמר רבי,א״ר.03,אמר רבי,weak,4,אמר רבי | אליהו רבה | אל רחום | אוטורוטציה,substituted,yes,3,wikipedia,מלמד
ha-00397,א״ר,"""ויאמר אליה עלי עד מתי תשתכרין"" וגו' - א״ר אלעזר: מכאן, לרואה בחברו דבר שאינו הגון צריך להוכיחו.",אמר רבי,א״ר.03,אמר רבי,weak,4,אמר רבי | אליהו רבה | אל רחום | אוטורוטציה,substituted,yes,3,wikipedia,תפילת העמידה
ha-00398,א״ר,"""ויין ושכר לא שתיתי"" - א״ר אלעזר מכאן לנחשד בדבר שאין בו שצריך להודיעו.",אמר רבי,א״ר.03,אמר רבי,weak,4,אמר רבי | אליהו רבה | אל רחום | אוטורוטציה,substituted,yes,3,wikipedia,תפילת העמידה
ha-00399,א״ש,תפילת א״ש כתובה על גבי קירות הקלויסטר והכנסייה ב-143 שפות.,אבינו שבשמים,א״ש.01,אבינו שבשמים,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,כנסיית אבינו שבשמים
ha-00400,א״ש,"המחרוזת מורכבת בעיקר מהתפילות האווה מריה (בעברית ״שמחי מרים״), א״ש, תפילת פאטימה והתהילה תהיה (Gloria Patri).",אבינו שבשמים,א״ש.01,אבינו שבשמים,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,תפילת המחרוזת
ha-00401,א״ש,"ההסכם מעניק פטור מתשלום מיסים, ומעניק חופש פעולה לארבעה מוסדות קתוליים - כנסיית א״ש, המנזר הבנדיקטיני באבו גוש, קברי המלכים וכנסיית סנטה אנה.",אבינו שבשמים,א״ש.01,אבינו שבשמים,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,הסכם פישר-שובל
ha-00402,א״ש,א״ש כלכלי מתייחס להבדלים בין יחידים וקבוצות בתוך חברה מסוימת או בין מדינות בנוגע לבעלות על נכסיהם ולגובה הכנסתם.,אי-שוויון,א״ש.02,אי-שוויון,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,אי-שוויון כלכלי
ha-00403,א״ש,אחת מההשלכות של א״ש כלכלי הוא א״ש בתחום הדיור.,אי-שוויון,א״ש.02,אי-שוויון,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,אי-שוויון כלכלי
ha-00404,א״ש,להלן נתוני המדד לשנים 1998-2016: אי השוויון בהכנסות בישראל לפי מדדי א״ש שונים גבוה בהשוואה למדינות המפותחות.,אי-שוויון,א״ש.02,אי-שוויון,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,אי-שוויון כלכלי
ha-00405,א״ש,"Grenadier-Division), המכונה לפעמים דיוויזיית א״ש ה-153 (בגרמנית: 153.",אימון שדה,א״ש.05,אימון שדה,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,הדיוויזיה ה-153 (ורמאכט)
ha-00406,א״ש,"ארגון מחדש מתוכנן נוסף לדיוויזיית א״ש 182, שהוזמן על ידי OKH ב-20 באוגוסט 1944, גם הוא לא יצא לפועל.",אימון שדה,א״ש.05,אימון שדה,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,הדיוויזיה ה-182 (ורמאכט)
ha-00407,א״ש,"בשנות המלחמה למד א״ש תחת רב העיירה, אך בעוד בישיבה הקדיש את מרב זמנו ללימודים תורניים וזמן מועט לרכישה אוטודידקטית של השכלה כללית, כעת התהפך היחס, עד שבעיירה כינוהו על שם ברוך שפינוזה.",איש שלום,א״ש.03,איש שלום,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,מרדכי איש-שלום
ha-00408,א״ש,א״ש טען שקולק עשה ויתורים לדתיים שהוא לא היה מסכים להם.,איש שלום,א״ש.03,איש שלום,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,מרדכי איש-שלום
ha-00409,א״ש,"א״ש החלה את דרכה העיתונאית עוד כילדה, כמגישה וככתבת לילדים ולנוער.",איש שלום,א״ש.03,איש שלום,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,תמר איש שלום
ha-00410,א״ש,"הוא גם א״ש שמטר של גשם משקה, מרווה, מזבל את הארץ, מעדן אותה ונותן עדנה וזיו בפירות.",אמר שם,א״ש.04,אמר שם,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,רב חנא בגדתאה
ha-00411,א״ש,"סוקרטס א״ש כי מלבד הפעם ההיא, מעולם לא כיהן בתפקיד כלשהו באתונה.",אמר שם,א״ש.04,אמר שם,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,סוקרטס
ha-00412,א״ש,"מצד שני, הרצל עצמו א״ש, בין השאר, שההצלחה הגדולה ביותר במשא ומתן עם הבריטים לגבי ""אוגנדה"" היה דווקא כישלונו.",אמר שם,א״ש.04,אמר שם,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,תוכנית אוגנדה
ha-00413,א״ש,"בהקשרים מסוימים של יכולת ארגון ופרגמטיזם מדיני יש לביטוי ""מפא""יניק"" גוון חיובי, אך לעיתים הוא נושא גוון שלילי של העדפת ""א״ש"" ומשק ריכוזי.",אנשי שלומנו,א״ש.07,אנשי שלומנו,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,"מפא""י"
ha-00414,א״ש,"א״ש, או שומרונית, הייתה ניב מניבי השפה הארמית ששימשה את השומרונים בכתבי הקודש והספרות שלהם.",ארמית שומרונית,א״ש.06,ארמית שומרונית,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,ארמית שומרונית
ha-00415,א״ש,"תחומי התמחותו הם עברית שומרונית, א״ש ופונולוגיה ומורפולוגיה של לשון המקרא.",ארמית שומרונית,א״ש.06,ארמית שומרונית,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,1,wikipedia,משה פלורנטין
ha-00416,א״ת,"אולם, כשהוכרז על הפקתו של הסרט המתחרה, ""לעולם א״ת לעולם לא"", המפיקים שכרו מחדש את מור בהאמינם ששחקן מבוסס בתפקיד יהיה מתחרה טוב יותר נגד שון קונרי.",אל תאמר,א״ת.01,אל תאמר,weak,3,אל תאמר | אזור תעשיה | אם תאמר,substituted,yes,3,wikipedia,אוקטופוסי
ha-00417,א״ת,"ברברה קאררה אמרה שהיא דחתה את התפקיד בגלל השתתפותה בסרט בונד המתחרה ""לעולם א״ת לעולם לא"".",אל תאמר,א״ת.01,אל תאמר,weak,3,אל תאמר | אזור תעשיה | אם תאמר,substituted,yes,3,wikipedia,אוקטופוסי
ha-00418,א״ת,"רווחים אלו אמנם נמוכים קצת מהסרט הקודם, אך גבוהים מאלו של ""לעולם א״ת לעולם לא"".",אל תאמר,א״ת.01,אל תאמר,weak,3,אל תאמר | אזור תעשיה | אם תאמר,substituted,yes,3,wikipedia,אוקטופוסי
ha-00419,א״ת,"א״ת את האמת, יוכל האדם המבקש לרצוח לחזור בו ולהחליט שלא לבצע את הרצח; אך לך אסור לבצע מעשה בלתי-מוסרי.",אם תאמר,א״ת.02,אם תאמר,weak,3,אל תאמר | אזור תעשיה | אם תאמר,substituted,yes,3,wikipedia,דאונטולוגיה
ha-00420,א״ת,"א״ת כלי עציו ובגדיו ומתכותיו, מטבילם והם טהורים; על מה חסה תורה?",אם תאמר,א״ת.02,אם תאמר,weak,3,אל תאמר | אזור תעשיה | אם תאמר,substituted,yes,3,wikipedia,התורה חסה על ממונם של ישראל
ha-00421,א״ת,"בידיעה שכריסטיאן ייהרג א״ת אחרת, סאטין אומרת לכריסטיאן שהיא לא אוהבת אותו.",אם תאמר,א״ת.02,אם תאמר,weak,3,אל תאמר | אזור תעשיה | אם תאמר,substituted,yes,3,wikipedia,מולן רוז' (מחזמר)
ha-00422,בא״ח,"בא״ח הוא ספר הלכות ודרשות מחולק לסדר פרשיות השבוע, ובו ביאור קצר על הפרשה והלכות שחובר על ידי רבי יוסף חיים מבגדאד (1834–1909), לפי סדר דרשותיו של הרב לקהילתו בשבתות.",בן איש חי,בא״ח.01,בן איש חי,weak,2,בן איש חי | בסיס אימונים חטיבתי,substituted,no,3,wikipedia,בן איש חי (ספר)
